,,,Value,Symbol
Mali,Harvested irrigated temporary crop area: Rice,9,105.3,I
Mali,Harvested irrigated temporary crop area: Maize,14,0.437,I
Mali,Harvested irrigated temporary crop area: Sorghum,19,1.505,I
Mali,Harvested irrigated temporary crop area: Other cereals,25,73.7,I
Mali,Harvested irrigated temporary crop area: Potatoes,31,0.069,I
Mali,Harvested irrigated temporary crop area: Sweet potatoes,34,16.87,I
Mali,Harvested irrigated temporary crop area: Other roots and tubers,37,6.2,I
Mali,Harvested irrigated temporary crop area: Sugarcane,43,5.035,I
Mali,Harvested irrigated temporary crop area: Leguminous crops,46,0.265,I
Mali,Harvested irrigated temporary crop area: Vegetables,52,60.0,I
Mali,Harvested irrigated permanent crop area: Bananas,55,0.0468,I
Mali,Harvested irrigated permanent crop area: Citrus,58,0.094,I
Mali,Harvested irrigated permanent crop area: Tea,63,4.0,I
Mali,Harvested irrigated temporary crop area: Other crops,69,0.316,I
Malta,Harvested irrigated temporary crop area: Potatoes,1,0.81,I
Malta,Harvested irrigated temporary crop area: Other roots and tubers,7,0.377,I
Malta,Harvested irrigated temporary crop area: Leguminous crops,10,0.3,I
Malta,Harvested irrigated temporary crop area: Vegetables,16,1.3,I
Malta,Harvested irrigated permanent crop area: Citrus,20,0.07,I
Malta,Harvested irrigated permanent crop area: Other crops,24,0.09,I
Mauritania,Harvested irrigated temporary crop area: Rice,1,33.76,I
Mauritania,Harvested irrigated temporary crop area: Maize,5,0.532,I
Mauritania,Harvested irrigated temporary crop area: Sorghum,9,0.678,I
Mauritania,Harvested irrigated temporary crop area: Vegetables,13,0.244,I
Mauritania,Harvested irrigated permanent crop area: Other crops,19,4.751,I
Mauritius,Harvested irrigated temporary crop area: Maize,2,0.038,I
Mauritius,Harvested irrigated temporary crop area: Vegetables,7,0.758,I
Mauritius,Harvested irrigated permanent crop area: Citrus,12,0.042,I
Mauritius,Harvested irrigated temporary crop area: Tobacco,17,0.34,I
Mauritius,Harvested irrigated temporary crop area: Groundnuts,22,0.116,I
Mauritius,Harvested irrigated temporary crop area: Flowers,27,0.135,I
Mexico,Harvested irrigated temporary crop area: Wheat,3,597.0,I
Mexico,Harvested irrigated temporary crop area: Rice,9,66.0,I
Mexico,Harvested irrigated temporary crop area: Barley,13,195.0,I
Mexico,Harvested irrigated temporary crop area: Maize,19,1349.0,I
Mexico,Harvested irrigated temporary crop area: Sorghum,25,718.0,I
Mexico,Harvested irrigated temporary crop area: Other cereals,29,3208.0,I
Mexico,Harvested irrigated temporary crop area: Sugarcane,35,258.5,I
Mexico,Harvested irrigated temporary crop area: Leguminous crops,41,300.0,I
Mexico,Harvested irrigated temporary crop area: Vegetables,45,513.9,I
Mexico,Harvested irrigated permanent crop area: Citrus,49,182.3,I
Mexico,Harvested irrigated temporary crop area: Cotton,53,157.8,I
Mexico,Harvested irrigated temporary crop area: Fodder,59,243.8,I
Mexico,Harvested irrigated temporary crop area: Soybeans,63,76.84,I
Mexico,Harvested irrigated temporary crop area: Flowers,67,8.033,I
Mexico,Harvested irrigated temporary crop area: Other crops,73,62.03,I
Mongolia,Harvested irrigated temporary crop area: Wheat,3,8.5,I
Mongolia,Harvested irrigated temporary crop area: Potatoes,9,4.0,I
Mongolia,Harvested irrigated temporary crop area: Vegetables,15,3.5,I
Mongolia,Harvested irrigated temporary crop area: Fodder,21,18.0,I
Montenegro,Harvested irrigated temporary crop area: Other crops,0,0.009,I
Morocco,Harvested irrigated temporary crop area: Wheat,2,370.0,I
Morocco,Harvested irrigated temporary crop area: Rice,7,20.0,I
Morocco,Harvested irrigated temporary crop area: Barley,12,93.2,I
Morocco,Harvested irrigated temporary crop area: Maize,17,70.0,I
Morocco,Harvested irrigated temporary crop area: Other cereals,23,80.0,I
Morocco,Harvested irrigated temporary crop area: Potatoes,28,36.6,I
Morocco,Harvested irrigated temporary crop area: Sugarcane,34,11.0,I
Morocco,Harvested irrigated temporary crop area: Sugar beet,39,44.0,I
Morocco,Harvested irrigated temporary crop area: Leguminous crops,45,15.0,I
Morocco,Harvested irrigated temporary crop area: Vegetables,51,209.0,I
Morocco,Harvested irrigated permanent crop area: Bananas,56,2.5,I
Morocco,Harvested irrigated permanent crop area: Citrus,61,101.0,I
Morocco,Harvested irrigated temporary crop area: Cotton,67,7.5,I
Morocco,Harvested irrigated temporary crop area: Fodder,73,200.0,I
Morocco,Harvested irrigated permanent crop area: Oil palm,76,70.0,I
Morocco,Harvested irrigated temporary crop area: Soybeans,81,6.9,I
Morocco,Harvested irrigated temporary crop area: Groundnuts,86,6.6,I
Morocco,Harvested irrigated temporary crop area: Sunflower,91,11.6,I
Morocco,Harvested irrigated temporary crop area: Sesame,96,3.2,I
Morocco,Harvested irrigated temporary crop area: Flowers,101,0.8,I
Morocco,Harvested irrigated temporary crop area: Other crops,107,23.0,I
Morocco,Harvested irrigated permanent crop area: Other crops,113,130.8,I
Mozambique,Harvested irrigated temporary crop area: Rice,3,6.2,I
Mozambique,Harvested irrigated temporary crop area: Maize,9,5.0,I
Mozambique,Harvested irrigated temporary crop area: Sugarcane,15,37.2,I
Mozambique,Harvested irrigated temporary crop area: Vegetables,20,11.2,I
Mozambique,Harvested irrigated permanent crop area: Citrus,25,0.37,I
Mozambique,Harvested irrigated temporary crop area: Tobacco,30,0.445,I
Mozambique,Harvested irrigated temporary crop area: Other crops,33,7.4,I
Mozambique,Harvested irrigated permanent crop area: Other crops,39,2.0,I
Myanmar,Harvested irrigated temporary crop area: Wheat,3,77.0,I
Myanmar,Harvested irrigated temporary crop area: Rice,9,1918.0,I
Myanmar,Harvested irrigated temporary crop area: Maize,15,22.0,I
Myanmar,Harvested irrigated temporary crop area: Potatoes,19,6.0,I
Myanmar,Harvested irrigated temporary crop area: Sugarcane,25,62.0,I
Myanmar,Harvested irrigated temporary crop area: Leguminous crops,31,220.0,I
Myanmar,Harvested irrigated temporary crop area: Vegetables,35,50.0,I
Myanmar,Harvested irrigated temporary crop area: Tobacco,39,2.0,I
Myanmar,Harvested irrigated temporary crop area: Cotton,43,108.0,I
Myanmar,Harvested irrigated temporary crop area: Sesame,49,79.0,I
Myanmar,Harvested irrigated temporary crop area: Other crops,55,200.0,I
Myanmar,Harvested irrigated permanent crop area: Other crops,61,25.0,I
Namibia,Harvested irrigated temporary crop area: Wheat,2,1.4,I
Namibia,Harvested irrigated temporary crop area: Maize,7,2.7,I
Namibia,Harvested irrigated temporary crop area: Vegetables,12,0.7,I
Namibia,Harvested irrigated temporary crop area: Cotton,17,0.673,I
Namibia,Harvested irrigated temporary crop area: Fodder,22,1.7,I
Namibia,Harvested irrigated permanent crop area: Oil palm,28,0.15,I
Namibia,Harvested irrigated temporary crop area: Other crops,33,0.4,I
Namibia,Harvested irrigated permanent crop area: Other crops,39,0.15,I
Nepal,Harvested irrigated temporary crop area: Wheat,1,645.0,I
Nepal,Harvested irrigated temporary crop area: Rice,5,526.0,I
Nepal,Harvested irrigated temporary crop area: Maize,9,580.0,I
Nepal,Harvested irrigated temporary crop area: Sugarcane,13,33.0,I
Nepal,Harvested irrigated temporary crop area: Vegetables,17,31.0,I
Nepal,Harvested irrigated temporary crop area: Fodder,21,58.0,I
Nepal,Harvested irrigated temporary crop area: Other crops,25,36.0,I
Netherlands,Harvested irrigated temporary crop area: Wheat,1,0.0,I
Netherlands,Harvested irrigated temporary crop area: Maize,5,31.0,I
Netherlands,Harvested irrigated temporary crop area: Potatoes,9,55.0,I
Netherlands,Harvested irrigated temporary crop area: Sugar beet,13,16.0,I
Netherlands,Harvested irrigated temporary crop area: Vegetables,16,40.9,I
Netherlands,Harvested irrigated temporary crop area: Sunflower,20,0.0,I
Netherlands,Harvested irrigated permanent crop area: Other crops,24,4.73,I
New Zealand,Harvested irrigated temporary crop area: Wheat,1,28.8,I
New Zealand,Harvested irrigated temporary crop area: Other cereals,5,23.0,I
New Zealand,Harvested irrigated temporary crop area: Vegetables,9,27.1,I
New Zealand,Harvested irrigated temporary crop area: Fodder,13,72.4,I
New Zealand,Harvested irrigated temporary crop area: Flowers,17,3.3,I
Nicaragua,Harvested irrigated temporary crop area: Rice,3,41.64,I
Nicaragua,Harvested irrigated temporary crop area: Maize,6,1.309,I
Nicaragua,Harvested irrigated temporary crop area: Sorghum,9,0.258,I
Nicaragua,Harvested irrigated permanent crop area: Plantains,12,20.34,I
Nicaragua,Harvested irrigated temporary crop area: Sugarcane,18,63.45,I
Nicaragua,Harvested irrigated temporary crop area: Leguminous crops,21,0.847,I
Nicaragua,Harvested irrigated permanent crop area: Bananas,27,13.46,I
Nicaragua,Harvested irrigated temporary crop area: Tobacco,30,1.88,I
Nicaragua,Harvested irrigated temporary crop area: Cotton,33,0.001,I
Nicaragua,Harvested irrigated temporary crop area: Fodder,39,2.3,I
Nicaragua,Harvested irrigated temporary crop area: Soybeans,42,0.006,I
Nicaragua,Harvested irrigated temporary crop area: Groundnuts,45,0.91,I
Nicaragua,Harvested irrigated temporary crop area: Sesame,48,0.033,I
Niger,Harvested irrigated temporary crop area: Wheat,3,0.203,I
Niger,Harvested irrigated temporary crop area: Rice,9,13.54,I
Niger,Harvested irrigated temporary crop area: Maize,12,0.419,I
Niger,Harvested irrigated temporary crop area: Millet,15,1.194,I
Niger,Harvested irrigated temporary crop area: Sorghum,18,1.543,I
Niger,Harvested irrigated temporary crop area: Other cereals,24,2.215,I
Niger,Harvested irrigated temporary crop area: Sweet potatoes,27,0.064,I
Niger,Harvested irrigated temporary crop area: Cassava,30,0.146,I
Niger,Harvested irrigated temporary crop area: Sugarcane,33,0.053,I
Niger,Harvested irrigated temporary crop area: Leguminous crops,36,0.01,I
Niger,Harvested irrigated temporary crop area: Vegetables,42,0.16,I
Niger,Harvested irrigated temporary crop area: Cotton,48,0.415,I
Nigeria,Harvested irrigated temporary crop area: Wheat,3,19.0,I
Nigeria,Harvested irrigated temporary crop area: Rice,9,14.0,I
Nigeria,Harvested irrigated temporary crop area: Maize,15,19.0,I
Nigeria,Harvested irrigated temporary crop area: Potatoes,21,24.0,I
Nigeria,Harvested irrigated temporary crop area: Sugarcane,26,25.0,I
Nigeria,Harvested irrigated temporary crop area: Vegetables,32,117.0,I
Nigeria,Harvested irrigated temporary crop area: Cotton,37,8.0,I
Nigeria,Harvested irrigated temporary crop area: Other crops,43,24.0,I
Norway,Harvested irrigated temporary crop area: Barley,0,28.8,I
Norway,Harvested irrigated temporary crop area: Other cereals,3,14.3,I
Norway,Harvested irrigated temporary crop area: Potatoes,6,5.0,I
Norway,Harvested irrigated temporary crop area: Vegetables,9,1.8,I
Norway,Harvested irrigated temporary crop area: Other crops,12,3.3,I
Oman,Harvested irrigated temporary crop area: Wheat,3,0.3105,I
Oman,Harvested irrigated temporary crop area: Barley,9,1.171,I
Oman,Harvested irrigated temporary crop area: Maize,13,1.6,I
Oman,Harvested irrigated temporary crop area: Millet,17,0.001,I
Oman,Harvested irrigated temporary crop area: Sorghum,21,2.346,I
Oman,Harvested irrigated temporary crop area: Other cereals,27,3.256,I
Oman,Harvested irrigated temporary crop area: Potatoes,31,0.3097,I
Oman,Harvested irrigated temporary crop area: Sweet potatoes,35,0.1775,I
Oman,Harvested irrigated temporary crop area: Cassava,39,0.0001,I
Oman,Harvested irrigated temporary crop area: Other roots and tubers,43,0.001,I
Oman,Harvested irrigated permanent crop area: Plantains,47,0.0,I
Oman,Harvested irrigated temporary crop area: Sugarcane,51,0.0399,I
Oman,Harvested irrigated temporary crop area: Sugar beet,55,0.006,I
Oman,Harvested irrigated temporary crop area: Leguminous crops,59,0.232,I
Oman,Harvested irrigated temporary crop area: Vegetables,65,5.229,I
Oman,Harvested irrigated permanent crop area: Bananas,69,2.436,I
Oman,Harvested irrigated permanent crop area: Citrus,73,1.232,I
Oman,Harvested irrigated temporary crop area: Tobacco,77,0.2467,I
Oman,Harvested irrigated temporary crop area: Fodder,83,15.82,I
Oman,Harvested irrigated temporary crop area: Soybeans,87,0.0001,I
Oman,Harvested irrigated temporary crop area: Sesame,91,0.0001,I
Oman,Harvested irrigated permanent crop area: Coconuts,95,0.4492,I
Oman,Harvested irrigated temporary crop area: Other crops,99,1.378,I
Oman,Harvested irrigated permanent crop area: Other crops,105,34.49,I
Pakistan,Harvested irrigated temporary crop area: Wheat,3,7335.0,I
Pakistan,Harvested irrigated temporary crop area: Rice,6,2515.0,I
Pakistan,Harvested irrigated temporary crop area: Barley,9,81.99,I
Pakistan,Harvested irrigated temporary crop area: Maize,12,946.5,I
Pakistan,Harvested irrigated temporary crop area: Millet,15,477.5,I
Pakistan,Harvested irrigated temporary crop area: Sorghum,18,253.3,I
Pakistan,Harvested irrigated temporary crop area: Potatoes,21,154.3,I
Pakistan,Harvested irrigated temporary crop area: Sweet potatoes,24,0.88,I
Pakistan,Harvested irrigated temporary crop area: Sugarcane,27,1241.0,I
Pakistan,Harvested irrigated temporary crop area: Sugar beet,30,1.9,I
Pakistan,Harvested irrigated temporary crop area: Leguminous crops,33,1006.0,I
Pakistan,Harvested irrigated temporary crop area: Vegetables,36,352.7,I
Pakistan,Harvested irrigated permanent crop area: Bananas,39,35.56,I
Pakistan,Harvested irrigated permanent crop area: Citrus,42,199.4,I
Pakistan,Harvested irrigated temporary crop area: Tobacco,45,51.4,I
Pakistan,Harvested irrigated temporary crop area: Cotton,48,3054.0,I
Pakistan,Harvested irrigated temporary crop area: Fodder,51,2460.0,I
Pakistan,Harvested irrigated temporary crop area: Soybeans,54,0.049,I
Pakistan,Harvested irrigated temporary crop area: Groundnuts,57,9.012,I
Pakistan,Harvested irrigated temporary crop area: Sunflower,60,397.3,I
Pakistan,Harvested irrigated temporary crop area: Sesame,63,69.92,I
Pakistan,Harvested irrigated temporary crop area: Other crops,66,248.4,I
Pakistan,Harvested irrigated permanent crop area: Other crops,69,560.0,I
Palestine,Harvested irrigated temporary crop area: Vegetables,3,12.76,I
Palestine,Harvested irrigated permanent crop area: Bananas,9,0.577,I
Palestine,Harvested irrigated permanent crop area: Citrus,15,6.261,I
Palestine,Harvested irrigated temporary crop area: Other crops,21,2.839,I
Palestine,Harvested irrigated permanent crop area: Other crops,27,1.585,I
Panama,Harvested irrigated temporary crop area: Rice,3,21.24,I
Panama,Harvested irrigated temporary crop area: Maize,8,4.422,I
Panama,Harvested irrigated temporary crop area: Sorghum,13,0.042,I
Panama,Harvested irrigated temporary crop area: Potatoes,18,0.892,I
Panama,Harvested irrigated temporary crop area: Sugarcane,24,13.8,I
Panama,Harvested irrigated temporary crop area: Vegetables,30,1.341,I
Panama,Harvested irrigated permanent crop area: Bananas,36,0.93,I
Panama,Harvested irrigated permanent crop area: Coffee,39,0.021,I
Panama,Harvested irrigated temporary crop area: Fodder,45,0.123,I
Panama,Harvested irrigated temporary crop area: Other crops,51,6.12,I
Panama,Harvested irrigated permanent crop area: Other crops,57,0.256,I
Paraguay,Harvested irrigated temporary crop area: Rice,0,80.0,
Paraguay,Harvested irrigated temporary crop area: Sugarcane,3,53.13,I
Paraguay,Harvested irrigated temporary crop area: Vegetables,6,2.23,I
Paraguay,Harvested irrigated permanent crop area: Other crops,9,0.81,I
Peru,Harvested irrigated temporary crop area: Rice,3,85.59,I
Peru,Harvested irrigated temporary crop area: Barley,9,15.05,I
Peru,Harvested irrigated temporary crop area: Maize,15,219.5,I
Peru,Harvested irrigated temporary crop area: Other cereals,21,26.61,I
Peru,Harvested irrigated temporary crop area: Potatoes,27,101.5,I
Peru,Harvested irrigated temporary crop area: Other roots and tubers,33,34.78,I
Peru,Harvested irrigated temporary crop area: Sugarcane,39,101.3,I
Peru,Harvested irrigated temporary crop area: Leguminous crops,45,63.53,I
Peru,Harvested irrigated temporary crop area: Vegetables,51,62.09,I
Peru,Harvested irrigated permanent crop area: Bananas,57,18.2,I
Peru,Harvested irrigated permanent crop area: Citrus,63,26.06,I
Peru,Harvested irrigated permanent crop area: Coffee,69,8.34,I
Peru,Harvested irrigated temporary crop area: Cotton,75,83.53,I
Peru,Harvested irrigated temporary crop area: Fodder,81,160.7,I
Peru,Harvested irrigated temporary crop area: Other crops,87,20.83,I
Philippines,Harvested irrigated temporary crop area: Rice,3,2422.0,I
Philippines,Harvested irrigated temporary crop area: Maize,7,96.6,I
Philippines,Harvested irrigated temporary crop area: Sugarcane,11,65.0,I
Philippines,Harvested irrigated temporary crop area: Vegetables,15,37.86,I
Philippines,Harvested irrigated permanent crop area: Bananas,19,14.21,I
Philippines,Harvested irrigated permanent crop area: Citrus,23,1.97,I
Philippines,Harvested irrigated temporary crop area: Tobacco,27,23.88,I
Philippines,Harvested irrigated temporary crop area: Groundnuts,31,12.4,I
Philippines,Harvested irrigated permanent crop area: Other crops,35,22.0,I
Poland,Harvested irrigated temporary crop area: Wheat,1,0.0,I
Poland,Harvested irrigated temporary crop area: Maize,5,4.0,I
Poland,Harvested irrigated temporary crop area: Potatoes,9,13.8,I
Poland,Harvested irrigated temporary crop area: Sugar beet,13,6.06,I
Poland,Harvested irrigated temporary crop area: Vegetables,17,4.4,I
Portugal,Harvested irrigated temporary crop area: Wheat,3,13.55,I
Portugal,Harvested irrigated temporary crop area: Rice,6,23.49,I
Portugal,Harvested irrigated temporary crop area: Maize,12,94.04,I
Portugal,Harvested irrigated temporary crop area: Other cereals,15,51.11,I
Portugal,Harvested irrigated temporary crop area: Potatoes,21,17.73,I
Portugal,Harvested irrigated temporary crop area: Sugar beet,27,4.36,I
Portugal,Harvested irrigated temporary crop area: Leguminous crops,30,22.18,I
Portugal,Harvested irrigated temporary crop area: Vegetables,33,54.69,I
Portugal,Harvested irrigated permanent crop area: Citrus,39,16.9,I
Portugal,Harvested irrigated temporary crop area: Soybeans,45,0.12,I
Portugal,Harvested irrigated temporary crop area: Sunflower,51,8.63,I
Portugal,Harvested irrigated permanent crop area: Other crops,57,42.7,I
Puerto Rico,Harvested irrigated temporary crop area: Rice,0,4.64,I
Puerto Rico,Harvested irrigated temporary crop area: Sugarcane,3,7.424,I
Puerto Rico,Harvested irrigated temporary crop area: Vegetables,6,1.392,I
Qatar,Harvested irrigated temporary crop area: Wheat,3,0.01,I
Qatar,Harvested irrigated temporary crop area: Barley,9,1.027,I
Qatar,Harvested irrigated temporary crop area: Maize,15,0.093,I
Qatar,Harvested irrigated temporary crop area: Other cereals,21,0.204,I
Qatar,Harvested irrigated temporary crop area: Potatoes,25,0.002,I
Qatar,Harvested irrigated temporary crop area: Other roots and tubers,31,0.055,I
Qatar,Harvested irrigated temporary crop area: Leguminous crops,37,0.029,I
Qatar,Harvested irrigated temporary crop area: Vegetables,43,1.343,I
Qatar,Harvested irrigated permanent crop area: Citrus,47,0.14,I
Qatar,Harvested irrigated temporary crop area: Fodder,53,1.066,I
Qatar,Harvested irrigated permanent crop area: Other crops,59,1.565,I
Republic of Korea,Harvested irrigated temporary crop area: Rice,3,962.0,I
Republic of Korea,Harvested irrigated temporary crop area: Maize,7,5.0,I
Republic of Korea,Harvested irrigated temporary crop area: Potatoes,11,19.0,I
Republic of Korea,Harvested irrigated temporary crop area: Sweet potatoes,15,14.0,I
Republic of Korea,Harvested irrigated temporary crop area: Vegetables,19,229.0,I
Republic of Korea,Harvested irrigated permanent crop area: Citrus,23,11.0,I
Republic of Korea,Harvested irrigated temporary crop area: Tobacco,27,1.0,I
Republic of Korea,Harvested irrigated temporary crop area: Fodder,31,12.0,I
Republic of Korea,Harvested irrigated temporary crop area: Soybeans,35,52.0,I
Republic of Moldova,Harvested irrigated temporary crop area: Other cereals,0,7.0,I
Republic of Moldova,Harvested irrigated temporary crop area: Potatoes,3,3.5,I
Republic of Moldova,Harvested irrigated temporary crop area: Sugar beet,6,2.2,I
Republic of Moldova,Harvested irrigated temporary crop area: Vegetables,9,3.5,I
Republic of Serbia,Harvested irrigated temporary crop area: Maize,0,10.0,I
Republic of Serbia,Harvested irrigated temporary crop area: Other cereals,3,7.8,I
Republic of Serbia,Harvested irrigated temporary crop area: Potatoes,6,1.0,I
Republic of Serbia,Harvested irrigated temporary crop area: Sugar beet,9,1.6,I
Republic of Serbia,Harvested irrigated temporary crop area: Vegetables,12,6.2,I
Republic of Serbia,Harvested irrigated temporary crop area: Fodder,15,4.4,I
Romania,Harvested irrigated temporary crop area: Wheat,1,0.0,I
Romania,Harvested irrigated temporary crop area: Maize,5,38.2,I
Romania,Harvested irrigated temporary crop area: Potatoes,9,3.2,I
Romania,Harvested irrigated temporary crop area: Sugar beet,13,1.69,I
Romania,Harvested irrigated temporary crop area: Leguminous crops,16,3.4,I
Romania,Harvested irrigated temporary crop area: Vegetables,19,20.4,I
Romania,Harvested irrigated permanent crop area: Citrus,23,0.0,I
Romania,Harvested irrigated temporary crop area: Fodder,27,20.4,I
Romania,Harvested irrigated temporary crop area: Soybeans,31,15.2,I
Romania,Harvested irrigated temporary crop area: Sunflower,35,26.9,I
Romania,Harvested irrigated temporary crop area: Other crops,38,4.9,I
Romania,Harvested irrigated permanent crop area: Other crops,42,4.4,I
Russian Federation,Harvested irrigated temporary crop area: Wheat,1,61.3,I
Russian Federation,Harvested irrigated temporary crop area: Rice,7,38.0,I
Russian Federation,Harvested irrigated temporary crop area: Barley,11,26.0,I
Russian Federation,Harvested irrigated temporary crop area: Maize,15,15.0,I
Russian Federation,Harvested irrigated temporary crop area: Other cereals,21,23.0,I
Russian Federation,Harvested irrigated temporary crop area: Potatoes,25,82.0,I
Russian Federation,Harvested irrigated temporary crop area: Sugar beet,31,32.0,I
Russian Federation,Harvested irrigated temporary crop area: Leguminous crops,37,32.0,I
Russian Federation,Harvested irrigated temporary crop area: Vegetables,43,57.0,I
Russian Federation,Harvested irrigated temporary crop area: Fodder,49,328.6,I
Rwanda,Harvested irrigated temporary crop area: Rice,1,2.0,I
Rwanda,Harvested irrigated temporary crop area: Vegetables,5,2.0,I
Saint Kitts and Nevis,Harvested irrigated temporary crop area: Vegetables,0,0.025,E
Sao Tome and Principe,Harvested irrigated permanent crop area: Cocoa beans,3,9.5,I
Sao Tome and Principe,Harvested irrigated temporary crop area: Other crops,9,0.2,I
Saudi Arabia,Harvested irrigated temporary crop area: Wheat,3,490.3,I
Saudi Arabia,Harvested irrigated temporary crop area: Barley,9,22.09,I
Saudi Arabia,Harvested irrigated temporary crop area: Maize,15,12.12,I
Saudi Arabia,Harvested irrigated temporary crop area: Sorghum,19,143.7,I
Saudi Arabia,Harvested irrigated temporary crop area: Other cereals,25,229.0,I
Saudi Arabia,Harvested irrigated temporary crop area: Potatoes,29,14.71,I
Saudi Arabia,Harvested irrigated temporary crop area: Other roots and tubers,35,4.9,I
Saudi Arabia,Harvested irrigated temporary crop area: Vegetables,41,113.1,I
Saudi Arabia,Harvested irrigated permanent crop area: Citrus,46,10.85,I
Saudi Arabia,Harvested irrigated temporary crop area: Fodder,52,207.3,I
Saudi Arabia,Harvested irrigated permanent crop area: Oil palm,58,2.7,I
Saudi Arabia,Harvested irrigated permanent crop area: Other crops,64,190.8,I
Senegal,Harvested irrigated temporary crop area: Rice,2,80.68,I
Senegal,Harvested irrigated temporary crop area: Maize,8,2.97,I
Senegal,Harvested irrigated temporary crop area: Other cereals,14,1.16,I
Senegal,Harvested irrigated temporary crop area: Potatoes,19,1.2,I
Senegal,Harvested irrigated temporary crop area: Cassava,25,0.06,I
Senegal,Harvested irrigated temporary crop area: Sugarcane,30,10.75,I
Senegal,Harvested irrigated temporary crop area: Vegetables,35,13.61,I
Senegal,Harvested irrigated temporary crop area: Other crops,41,0.948,I
Seychelles,Harvested irrigated temporary crop area: Leguminous crops,1,0.0026,I
Seychelles,Harvested irrigated temporary crop area: Vegetables,7,0.208,I
Seychelles,Harvested irrigated temporary crop area: Flowers,11,0.013,I
Sierra Leone,Harvested irrigated temporary crop area: Sugarcane,3,0.5,I
Sierra Leone,Harvested irrigated temporary crop area: Vegetables,9,0.5,I
Slovakia,Harvested irrigated temporary crop area: Wheat,1,0.5,I
Slovakia,Harvested irrigated temporary crop area: Maize,5,7.29,I
Slovakia,Harvested irrigated temporary crop area: Other cereals,8,2.2,I
Slovakia,Harvested irrigated temporary crop area: Potatoes,12,1.2,I
Slovakia,Harvested irrigated temporary crop area: Sugar beet,16,4.8,I
Slovakia,Harvested irrigated temporary crop area: Leguminous crops,19,2.8,I
Slovakia,Harvested irrigated temporary crop area: Vegetables,22,4.1,I
Slovakia,Harvested irrigated permanent crop area: Citrus,26,0.0,I
Slovakia,Harvested irrigated temporary crop area: Fodder,30,6.4,I
Slovakia,Harvested irrigated temporary crop area: Soybeans,34,0.91,I
Slovakia,Harvested irrigated temporary crop area: Sunflower,38,2.0,I
Slovakia,Harvested irrigated temporary crop area: Other crops,41,7.0,I
Slovakia,Harvested irrigated permanent crop area: Other crops,45,2.72,I
Slovenia,Harvested irrigated temporary crop area: Wheat,1,0.0,I
Slovenia,Harvested irrigated temporary crop area: Maize,5,0.289,I
Slovenia,Harvested irrigated temporary crop area: Potatoes,9,0.056,I
Slovenia,Harvested irrigated temporary crop area: Sugar beet,13,0.06,I
Slovenia,Harvested irrigated temporary crop area: Vegetables,16,0.757,I
Slovenia,Harvested irrigated temporary crop area: Fodder,20,0.15,I
Slovenia,Harvested irrigated temporary crop area: Flowers,23,0.078,I
Slovenia,Harvested irrigated temporary crop area: Other crops,26,0.399,I
Slovenia,Harvested irrigated permanent crop area: Other crops,30,1.104,I
Somalia,Harvested irrigated temporary crop area: Rice,3,1.3,I
Somalia,Harvested irrigated temporary crop area: Maize,9,19.6,I
Somalia,Harvested irrigated temporary crop area: Sorghum,13,13.7,I
Somalia,Harvested irrigated temporary crop area: Other cereals,17,1.7,I
Somalia,Harvested irrigated temporary crop area: Sugarcane,23,1.7,I
Somalia,Harvested irrigated temporary crop area: Vegetables,27,3.9,I
Somalia,Harvested irrigated permanent crop area: Bananas,33,3.0,I
Somalia,Harvested irrigated permanent crop area: Citrus,37,1.1,I
Somalia,Harvested irrigated temporary crop area: Cotton,41,1.9,I
Somalia,Harvested irrigated permanent crop area: Other crops,47,2.8,I
South Africa,Harvested irrigated temporary crop area: Wheat,3,216.6,I
South Africa,Harvested irrigated temporary crop area: Rice,8,0.0,I
South Africa,Harvested irrigated temporary crop area: Barley,13,0.6,I
South Africa,Harvested irrigated temporary crop area: Maize,19,231.0,I
South Africa,Harvested irrigated temporary crop area: Millet,24,0.0,I
South Africa,Harvested irrigated temporary crop area: Sorghum,29,4.3,I
South Africa,Harvested irrigated temporary crop area: Other cereals,34,23.79,I
South Africa,Harvested irrigated temporary crop area: Potatoes,39,44.8,I
South Africa,Harvested irrigated temporary crop area: Sweet potatoes,44,4.1,I
South Africa,Harvested irrigated temporary crop area: Other roots and tubers,50,28.0,I
South Africa,Harvested irrigated temporary crop area: Sugarcane,56,90.0,I
South Africa,Harvested irrigated temporary crop area: Leguminous crops,61,143.4,I
South Africa,Harvested irrigated temporary crop area: Vegetables,66,136.2,I
South Africa,Harvested irrigated permanent crop area: Bananas,71,13.3,I
South Africa,Harvested irrigated permanent crop area: Citrus,76,67.1,I
South Africa,Harvested irrigated permanent crop area: Coffee,81,2.5,I
South Africa,Harvested irrigated permanent crop area: Tea,86,1.5,I
South Africa,Harvested irrigated temporary crop area: Tobacco,91,32.6,I
South Africa,Harvested irrigated temporary crop area: Cotton,97,75.0,I
South Africa,Harvested irrigated temporary crop area: Fodder,103,83.12,I
South Africa,Harvested irrigated permanent crop area: Oil palm,108,0.0,I
South Africa,Harvested irrigated temporary crop area: Soybeans,113,4.0,I
South Africa,Harvested irrigated temporary crop area: Groundnuts,118,23.6,I
South Africa,Harvested irrigated temporary crop area: Sunflower,123,8.186,I
South Africa,Harvested irrigated temporary crop area: Sesame,128,1.5,I
South Africa,Harvested irrigated temporary crop area: Other crops,131,20.14,I
