,,Year,Value,Symbol
Harvested irrigated temporary crop area: Sugar beet,Austria,1997,11.425,I
Harvested irrigated temporary crop area: Sugar beet,Austria,2002,9.5125,I
Harvested irrigated temporary crop area: Sugar beet,Austria,2007,7.186,I
Harvested irrigated temporary crop area: Sugar beet,Austria,2012,6.7,I
Harvested irrigated temporary crop area: Sugar beet,Austria,2017,6.7,I
Harvested irrigated temporary crop area: Sugar beet,Austria,2018,6.7,I
Harvested irrigated temporary crop area: Leguminous crops,Austria,2012,6.5,I
Harvested irrigated temporary crop area: Leguminous crops,Austria,2017,6.5,I
Harvested irrigated temporary crop area: Leguminous crops,Austria,2018,6.5,I
Harvested irrigated temporary crop area: Vegetables,Austria,2012,2.2,I
Harvested irrigated temporary crop area: Vegetables,Austria,2017,2.2,I
Harvested irrigated temporary crop area: Vegetables,Austria,2018,2.2,I
Harvested irrigated permanent crop area: Citrus,Austria,1997,0.0,I
Harvested irrigated permanent crop area: Citrus,Austria,2002,0.0,I
Harvested irrigated permanent crop area: Citrus,Austria,2007,0.0,I
Harvested irrigated permanent crop area: Citrus,Austria,2012,0.0,I
Harvested irrigated permanent crop area: Citrus,Austria,2017,0.0,I
Harvested irrigated permanent crop area: Citrus,Austria,2018,0.0,I
Harvested irrigated temporary crop area: Fodder,Austria,1997,0.5375,I
Harvested irrigated temporary crop area: Fodder,Austria,2002,0.60625,I
Harvested irrigated temporary crop area: Fodder,Austria,2007,0.62,I
Harvested irrigated temporary crop area: Fodder,Austria,2012,0.62,I
Harvested irrigated temporary crop area: Fodder,Austria,2017,0.62,I
Harvested irrigated temporary crop area: Fodder,Austria,2018,0.62,I
Harvested irrigated temporary crop area: Soybeans,Austria,1997,0.5225,I
Harvested irrigated temporary crop area: Soybeans,Austria,2002,0.35375,I
Harvested irrigated temporary crop area: Soybeans,Austria,2007,0.32,I
Harvested irrigated temporary crop area: Soybeans,Austria,2012,0.32,I
Harvested irrigated temporary crop area: Soybeans,Austria,2017,0.32,I
Harvested irrigated temporary crop area: Soybeans,Austria,2018,0.32,I
Harvested irrigated temporary crop area: Sunflower,Austria,1997,1.4925,I
Harvested irrigated temporary crop area: Sunflower,Austria,2002,1.22375,I
Harvested irrigated temporary crop area: Sunflower,Austria,2007,1.17,I
Harvested irrigated temporary crop area: Sunflower,Austria,2012,1.17,I
Harvested irrigated temporary crop area: Sunflower,Austria,2017,1.17,I
Harvested irrigated temporary crop area: Sunflower,Austria,2018,1.17,I
Harvested irrigated temporary crop area: Other crops,Austria,2012,4.2,I
Harvested irrigated temporary crop area: Other crops,Austria,2017,4.2,I
Harvested irrigated temporary crop area: Other crops,Austria,2018,4.2,I
Harvested irrigated permanent crop area: Other crops,Austria,1997,1.315,I
Harvested irrigated permanent crop area: Other crops,Austria,2002,1.7025,I
Harvested irrigated permanent crop area: Other crops,Austria,2007,1.78,I
Harvested irrigated permanent crop area: Other crops,Austria,2012,1.78,I
Harvested irrigated permanent crop area: Other crops,Austria,2017,1.78,I
Harvested irrigated permanent crop area: Other crops,Austria,2018,1.78,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,1997,366.0555555556,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,2002,540.9444444444,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,2007,610.9,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,2012,610.9,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,2017,610.9,I
Harvested irrigated temporary crop area: Wheat,Azerbaijan,2018,610.9,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,1997,2.0557777778,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,2002,2.4252222222,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,2007,2.573,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,2012,2.573,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,2017,2.573,I
Harvested irrigated temporary crop area: Rice,Azerbaijan,2018,2.573,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,1997,121.4111111111,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,2002,148.1888888889,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,2007,158.9,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,2012,158.9,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,2017,158.9,I
Harvested irrigated temporary crop area: Barley,Azerbaijan,2018,158.9,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,1997,12.6395555556,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,2002,27.3184444444,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,2007,33.19,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,2012,33.19,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,2017,33.19,I
Harvested irrigated temporary crop area: Maize,Azerbaijan,2018,33.19,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,1997,3.212,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,2002,7.562,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,2007,9.302,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,2012,9.302,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,2017,9.302,I
Harvested irrigated temporary crop area: Other cereals,Azerbaijan,2018,9.302,I
Harvested irrigated temporary crop area: Potatoes,Azerbaijan,2007,65.8,I
Harvested irrigated temporary crop area: Potatoes,Azerbaijan,2012,65.8,I
Harvested irrigated temporary crop area: Potatoes,Azerbaijan,2017,65.8,I
Harvested irrigated temporary crop area: Potatoes,Azerbaijan,2018,65.8,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,1997,6.091,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,2002,6.091,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,2007,6.091,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,2012,6.091,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,2017,6.091,I
Harvested irrigated temporary crop area: Other roots and tubers,Azerbaijan,2018,6.091,I
Harvested irrigated temporary crop area: Sugar beet,Azerbaijan,2007,3.202,I
Harvested irrigated temporary crop area: Sugar beet,Azerbaijan,2012,3.202,I
Harvested irrigated temporary crop area: Sugar beet,Azerbaijan,2017,3.202,I
Harvested irrigated temporary crop area: Sugar beet,Azerbaijan,2018,3.202,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,1997,0.041,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,2002,0.041,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,2007,0.041,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,2012,0.041,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,2017,0.041,I
Harvested irrigated temporary crop area: Leguminous crops,Azerbaijan,2018,0.041,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,1997,20.3143333333,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,2002,60.9826666667,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,2007,77.25,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,2012,77.25,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,2017,77.25,I
Harvested irrigated temporary crop area: Vegetables,Azerbaijan,2018,77.25,I
Harvested irrigated permanent crop area: Tea,Azerbaijan,2007,3.658,I
Harvested irrigated permanent crop area: Tea,Azerbaijan,2012,3.658,I
Harvested irrigated permanent crop area: Tea,Azerbaijan,2017,3.658,I
Harvested irrigated permanent crop area: Tea,Azerbaijan,2018,3.658,I
Harvested irrigated temporary crop area: Tobacco,Azerbaijan,2007,2.649,I
Harvested irrigated temporary crop area: Tobacco,Azerbaijan,2012,2.649,I
Harvested irrigated temporary crop area: Tobacco,Azerbaijan,2017,2.649,I
Harvested irrigated temporary crop area: Tobacco,Azerbaijan,2018,2.649,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,1997,181.0133333333,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,2002,107.5466666667,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,2007,78.16,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,2012,78.16,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,2017,78.16,I
Harvested irrigated temporary crop area: Cotton,Azerbaijan,2018,78.16,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,1997,11.14,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,2002,11.14,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,2007,11.14,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,2012,11.14,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,2017,11.14,I
Harvested irrigated permanent crop area: Oil palm,Azerbaijan,2018,11.14,I
Harvested irrigated temporary crop area: Sunflower,Azerbaijan,2007,11.38,I
Harvested irrigated temporary crop area: Sunflower,Azerbaijan,2012,11.38,I
Harvested irrigated temporary crop area: Sunflower,Azerbaijan,2017,11.38,I
Harvested irrigated temporary crop area: Sunflower,Azerbaijan,2018,11.38,I
Harvested irrigated temporary crop area: Other crops,Azerbaijan,2007,236.8,I
Harvested irrigated temporary crop area: Other crops,Azerbaijan,2012,236.8,I
Harvested irrigated temporary crop area: Other crops,Azerbaijan,2017,236.8,I
Harvested irrigated temporary crop area: Other crops,Azerbaijan,2018,236.8,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,1997,100.6666666667,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,2002,98.5833333333,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,2007,97.75,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,2012,97.75,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,2017,97.75,I
Harvested irrigated permanent crop area: Other crops,Azerbaijan,2018,97.75,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,1997,1.0275,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,2002,1.015,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,2007,1.015,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,2012,1.015,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,2017,1.015,I
Harvested irrigated temporary crop area: Vegetables,Bahrain,2018,1.015,I
Harvested irrigated temporary crop area: Fodder,Bahrain,1997,0.6165,I
Harvested irrigated temporary crop area: Fodder,Bahrain,2002,0.79,I
Harvested irrigated temporary crop area: Fodder,Bahrain,2007,0.79,I
Harvested irrigated temporary crop area: Fodder,Bahrain,2012,0.79,I
Harvested irrigated temporary crop area: Fodder,Bahrain,2017,0.79,I
Harvested irrigated temporary crop area: Fodder,Bahrain,2018,0.79,I
Harvested irrigated permanent crop area: Other crops,Bahrain,1997,1.946,I
Harvested irrigated permanent crop area: Other crops,Bahrain,2002,2.21,I
Harvested irrigated permanent crop area: Other crops,Bahrain,2007,2.21,I
Harvested irrigated permanent crop area: Other crops,Bahrain,2012,2.21,I
Harvested irrigated permanent crop area: Other crops,Bahrain,2017,2.21,I
Harvested irrigated permanent crop area: Other crops,Bahrain,2018,2.21,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,1997,278.1142857143,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,2002,293.9714285714,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,2007,309.8285714286,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,2012,313.0,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,2017,313.0,I
Harvested irrigated temporary crop area: Wheat,Bangladesh,2018,313.0,I
Harvested irrigated temporary crop area: Rice,Bangladesh,1997,3039.0714285714,I
Harvested irrigated temporary crop area: Rice,Bangladesh,2002,3630.8571428571,I
Harvested irrigated temporary crop area: Rice,Bangladesh,2007,4222.6428571429,I
Harvested irrigated temporary crop area: Rice,Bangladesh,2012,4341.0,I
Harvested irrigated temporary crop area: Rice,Bangladesh,2017,4341.0,I
Harvested irrigated temporary crop area: Rice,Bangladesh,2018,4341.0,I
Harvested irrigated temporary crop area: Barley,Bangladesh,2012,0.81,I
Harvested irrigated temporary crop area: Barley,Bangladesh,2017,0.81,I
Harvested irrigated temporary crop area: Barley,Bangladesh,2018,0.81,I
Harvested irrigated temporary crop area: Maize,Bangladesh,2012,90.0,I
Harvested irrigated temporary crop area: Maize,Bangladesh,2017,90.0,I
Harvested irrigated temporary crop area: Maize,Bangladesh,2018,90.0,I
Harvested irrigated temporary crop area: Millet,Bangladesh,2012,0.4,I
Harvested irrigated temporary crop area: Millet,Bangladesh,2017,0.4,I
Harvested irrigated temporary crop area: Millet,Bangladesh,2018,0.4,I
Harvested irrigated temporary crop area: Sorghum,Bangladesh,2012,0.1,I
Harvested irrigated temporary crop area: Sorghum,Bangladesh,2017,0.1,I
Harvested irrigated temporary crop area: Sorghum,Bangladesh,2018,0.1,I
Harvested irrigated temporary crop area: Other cereals,Bangladesh,2012,25.0,I
Harvested irrigated temporary crop area: Other cereals,Bangladesh,2017,25.0,I
Harvested irrigated temporary crop area: Other cereals,Bangladesh,2018,25.0,I
Harvested irrigated temporary crop area: Potatoes,Bangladesh,2012,263.0,I
Harvested irrigated temporary crop area: Potatoes,Bangladesh,2017,263.0,I
Harvested irrigated temporary crop area: Potatoes,Bangladesh,2018,263.0,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,1997,19.0671428571,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,2002,29.9457142857,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,2007,40.8242857143,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,2012,43.0,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,2017,43.0,I
Harvested irrigated temporary crop area: Sugarcane,Bangladesh,2018,43.0,I
Harvested irrigated temporary crop area: Leguminous crops,Bangladesh,2012,156.0,I
Harvested irrigated temporary crop area: Leguminous crops,Bangladesh,2017,156.0,I
Harvested irrigated temporary crop area: Leguminous crops,Bangladesh,2018,156.0,I
Harvested irrigated temporary crop area: Vegetables,Bangladesh,2012,236.0,I
Harvested irrigated temporary crop area: Vegetables,Bangladesh,2017,236.0,I
Harvested irrigated temporary crop area: Vegetables,Bangladesh,2018,236.0,I
Harvested irrigated permanent crop area: Tea,Bangladesh,2012,40.0,I
Harvested irrigated permanent crop area: Tea,Bangladesh,2017,40.0,I
Harvested irrigated permanent crop area: Tea,Bangladesh,2018,40.0,I
Harvested irrigated temporary crop area: Tobacco,Bangladesh,2012,18.0,I
Harvested irrigated temporary crop area: Tobacco,Bangladesh,2017,18.0,I
Harvested irrigated temporary crop area: Tobacco,Bangladesh,2018,18.0,I
Harvested irrigated temporary crop area: Cotton,Bangladesh,2012,6.5,I
Harvested irrigated temporary crop area: Cotton,Bangladesh,2017,6.5,I
Harvested irrigated temporary crop area: Cotton,Bangladesh,2018,6.5,I
Harvested irrigated temporary crop area: Sesame,Bangladesh,2012,30.0,I
Harvested irrigated temporary crop area: Sesame,Bangladesh,2017,30.0,I
Harvested irrigated temporary crop area: Sesame,Bangladesh,2018,30.0,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,1997,174.3571428571,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,2002,283.2857142857,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,2007,392.2142857143,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,2012,414.0,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,2017,414.0,I
Harvested irrigated temporary crop area: Other crops,Bangladesh,2018,414.0,I
Harvested irrigated permanent crop area: Other crops,Bangladesh,1997,89.13,I
Harvested irrigated permanent crop area: Other crops,Bangladesh,2002,89.13,I
