,,,Value,Symbol
Somalia,Harvested irrigated permanent crop area: Bananas,34,3.0,I
Somalia,Harvested irrigated permanent crop area: Citrus,38,1.1,I
Somalia,Harvested irrigated temporary crop area: Cotton,42,1.9,I
Somalia,Harvested irrigated permanent crop area: Other crops,48,2.8,I
South Africa,Harvested irrigated temporary crop area: Wheat,4,216.6,I
South Africa,Harvested irrigated temporary crop area: Rice,9,0.0,I
South Africa,Harvested irrigated temporary crop area: Barley,14,0.6,I
South Africa,Harvested irrigated temporary crop area: Maize,20,231.0,I
South Africa,Harvested irrigated temporary crop area: Millet,25,0.0,I
South Africa,Harvested irrigated temporary crop area: Sorghum,30,4.3,I
South Africa,Harvested irrigated temporary crop area: Other cereals,35,23.79,I
South Africa,Harvested irrigated temporary crop area: Potatoes,40,44.8,I
South Africa,Harvested irrigated temporary crop area: Sweet potatoes,45,4.1,I
South Africa,Harvested irrigated temporary crop area: Other roots and tubers,51,28.0,I
South Africa,Harvested irrigated temporary crop area: Sugarcane,57,90.0,I
South Africa,Harvested irrigated temporary crop area: Leguminous crops,62,143.4,I
South Africa,Harvested irrigated temporary crop area: Vegetables,67,136.2,I
South Africa,Harvested irrigated permanent crop area: Bananas,72,13.3,I
South Africa,Harvested irrigated permanent crop area: Citrus,77,67.1,I
South Africa,Harvested irrigated permanent crop area: Coffee,82,2.5,I
South Africa,Harvested irrigated permanent crop area: Tea,87,1.5,I
South Africa,Harvested irrigated temporary crop area: Tobacco,92,32.6,I
South Africa,Harvested irrigated temporary crop area: Cotton,98,75.0,I
South Africa,Harvested irrigated temporary crop area: Fodder,104,83.12,I
South Africa,Harvested irrigated permanent crop area: Oil palm,109,0.0,I
South Africa,Harvested irrigated temporary crop area: Soybeans,114,4.0,I
South Africa,Harvested irrigated temporary crop area: Groundnuts,119,23.6,I
South Africa,Harvested irrigated temporary crop area: Sunflower,124,8.186,I
South Africa,Harvested irrigated temporary crop area: Sesame,129,1.5,I
South Africa,Harvested irrigated temporary crop area: Other crops,132,20.14,I
South Africa,Harvested irrigated permanent crop area: Other crops,138,233.9,I
South Sudan,Harvested irrigated temporary crop area: Wheat,1,4.74,I
South Sudan,Harvested irrigated temporary crop area: Millet,4,0.15,I
South Sudan,Harvested irrigated temporary crop area: Sorghum,7,12.6,I
South Sudan,Harvested irrigated temporary crop area: Other cereals,10,1.15,I
South Sudan,Harvested irrigated temporary crop area: Potatoes,13,0.3,I
South Sudan,Harvested irrigated temporary crop area: Other roots and tubers,16,0.3,I
South Sudan,Harvested irrigated temporary crop area: Sugarcane,19,1.31,I
South Sudan,Harvested irrigated temporary crop area: Vegetables,22,1.77,I
South Sudan,Harvested irrigated temporary crop area: Cotton,25,2.59,I
South Sudan,Harvested irrigated temporary crop area: Fodder,28,2.93,I
South Sudan,Harvested irrigated temporary crop area: Groundnuts,31,0.84,I
South Sudan,Harvested irrigated temporary crop area: Sunflower,34,0.39,I
Spain,Harvested irrigated temporary crop area: Wheat,4,248.4,I
Spain,Harvested irrigated temporary crop area: Rice,7,116.6,I
Spain,Harvested irrigated temporary crop area: Barley,10,330.8,I
Spain,Harvested irrigated temporary crop area: Maize,16,303.8,I
Spain,Harvested irrigated temporary crop area: Other cereals,19,65.05,I
Spain,Harvested irrigated temporary crop area: Potatoes,25,38.22,I
Spain,Harvested irrigated temporary crop area: Sugar beet,31,39.57,I
Spain,Harvested irrigated temporary crop area: Leguminous crops,34,38.66,I
Spain,Harvested irrigated temporary crop area: Vegetables,37,219.0,I
Spain,Harvested irrigated permanent crop area: Citrus,43,287.4,I
Spain,Harvested irrigated temporary crop area: Tobacco,46,11.49,I
Spain,Harvested irrigated temporary crop area: Cotton,49,49.65,I
Spain,Harvested irrigated temporary crop area: Fodder,54,88.53,I
Spain,Harvested irrigated temporary crop area: Soybeans,60,0.19,I
Spain,Harvested irrigated temporary crop area: Sunflower,66,71.5,I
Spain,Harvested irrigated temporary crop area: Flowers,69,15.87,I
Spain,Harvested irrigated temporary crop area: Other crops,72,20.23,I
Spain,Harvested irrigated permanent crop area: Other crops,78,4.69,I
Sri Lanka,Harvested irrigated temporary crop area: Rice,4,699.9,I
Sri Lanka,Harvested irrigated temporary crop area: Maize,8,0.7,I
Sri Lanka,Harvested irrigated temporary crop area: Other cereals,12,0.1,I
Sri Lanka,Harvested irrigated temporary crop area: Other roots and tubers,16,4.3,I
Sri Lanka,Harvested irrigated temporary crop area: Sugarcane,20,17.4,I
Sri Lanka,Harvested irrigated temporary crop area: Leguminous crops,24,0.8,I
Sri Lanka,Harvested irrigated temporary crop area: Vegetables,28,9.3,I
Sri Lanka,Harvested irrigated temporary crop area: Other crops,32,4.1,I
Sri Lanka,Harvested irrigated permanent crop area: Other crops,36,7.4,I
Sudan,Harvested irrigated temporary crop area: Wheat,1,254.6,I
Sudan,Harvested irrigated temporary crop area: Millet,4,8.2,I
Sudan,Harvested irrigated temporary crop area: Sorghum,7,678.7,I
Sudan,Harvested irrigated temporary crop area: Other cereals,10,61.7,I
Sudan,Harvested irrigated temporary crop area: Potatoes,13,15.9,I
Sudan,Harvested irrigated temporary crop area: Other roots and tubers,16,15.9,I
Sudan,Harvested irrigated temporary crop area: Sugarcane,19,70.7,I
Sudan,Harvested irrigated temporary crop area: Vegetables,22,95.0,I
Sudan,Harvested irrigated temporary crop area: Cotton,25,157.3,I
Sudan,Harvested irrigated temporary crop area: Fodder,28,139.0,I
Sudan,Harvested irrigated temporary crop area: Groundnuts,31,45.0,I
Sudan,Harvested irrigated temporary crop area: Sunflower,34,20.9,I
Suriname,Harvested irrigated temporary crop area: Rice,2,51.0,I
Suriname,Harvested irrigated temporary crop area: Sugarcane,6,3.0,I
Suriname,Harvested irrigated permanent crop area: Bananas,10,2.0,I
Suriname,Harvested irrigated temporary crop area: Other crops,13,1.0,I
Sweden,Harvested irrigated temporary crop area: Potatoes,1,7.1,I
Sweden,Harvested irrigated temporary crop area: Sugar beet,4,11.2,I
Sweden,Harvested irrigated temporary crop area: Leguminous crops,7,3.3,I
Sweden,Harvested irrigated temporary crop area: Vegetables,10,3.1,I
Sweden,Harvested irrigated temporary crop area: Other crops,13,9.17,I
Switzerland,Harvested irrigated temporary crop area: Maize,1,2.027,I
Switzerland,Harvested irrigated temporary crop area: Other cereals,4,2.425,I
Switzerland,Harvested irrigated temporary crop area: Potatoes,7,3.652,I
Switzerland,Harvested irrigated temporary crop area: Sugar beet,10,0.676,I
Switzerland,Harvested irrigated temporary crop area: Vegetables,13,7.327,I
Switzerland,Harvested irrigated temporary crop area: Other crops,16,0.438,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Wheat,4,694.5,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Barley,10,9.036,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Maize,16,62.77,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other cereals,22,2.242,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other roots and tubers,28,19.36,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Sugar beet,34,27.47,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Leguminous crops,40,7.271,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Vegetables,46,87.51,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Citrus,52,27.34,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Cotton,58,270.3,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Fodder,64,101.0,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Oil palm,70,27.14,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other crops,76,26.06,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Other crops,82,92.88,I
Tajikistan,Harvested irrigated temporary crop area: Wheat,4,179.7,I
Tajikistan,Harvested irrigated temporary crop area: Rice,10,14.13,I
Tajikistan,Harvested irrigated temporary crop area: Barley,16,18.02,I
Tajikistan,Harvested irrigated temporary crop area: Maize,22,14.74,I
Tajikistan,Harvested irrigated temporary crop area: Millet,25,0.237,I
Tajikistan,Harvested irrigated temporary crop area: Other cereals,31,6.988,I
Tajikistan,Harvested irrigated temporary crop area: Potatoes,34,29.9,I
Tajikistan,Harvested irrigated temporary crop area: Other roots and tubers,40,11.57,I
Tajikistan,Harvested irrigated temporary crop area: Sugar beet,43,0.053,I
Tajikistan,Harvested irrigated temporary crop area: Leguminous crops,46,4.667,I
Tajikistan,Harvested irrigated temporary crop area: Vegetables,52,37.16,I
Tajikistan,Harvested irrigated temporary crop area: Tobacco,55,0.21,I
Tajikistan,Harvested irrigated temporary crop area: Cotton,61,237.1,I
Tajikistan,Harvested irrigated temporary crop area: Fodder,67,8.323,I
Tajikistan,Harvested irrigated temporary crop area: Soybeans,70,0.007,I
Tajikistan,Harvested irrigated temporary crop area: Sunflower,73,3.493,I
Tajikistan,Harvested irrigated temporary crop area: Sesame,76,0.616,I
Tajikistan,Harvested irrigated temporary crop area: Other crops,82,58.46,I
Tajikistan,Harvested irrigated permanent crop area: Other crops,88,98.96,I
Thailand,Harvested irrigated temporary crop area: Rice,1,6268.0,I
Thailand,Harvested irrigated temporary crop area: Sugarcane,5,256.0,I
Thailand,Harvested irrigated temporary crop area: Vegetables,9,83.42,I
Thailand,Harvested irrigated temporary crop area: Other crops,13,37.4,I
Thailand,Harvested irrigated permanent crop area: Other crops,17,742.2,I
Timor-Leste,Harvested irrigated temporary crop area: Rice,3,24.0,I
Timor-Leste,Harvested irrigated temporary crop area: Maize,8,7.0,I
Timor-Leste,Harvested irrigated temporary crop area: Potatoes,13,2.0,I
Timor-Leste,Harvested irrigated temporary crop area: Vegetables,18,1.0,I
Togo,Harvested irrigated temporary crop area: Rice,4,0.314,I
Togo,Harvested irrigated temporary crop area: Sugarcane,10,0.933,I
Togo,Harvested irrigated temporary crop area: Other crops,16,0.085,I
Togo,Harvested irrigated permanent crop area: Other crops,22,0.47,I
Tunisia,Harvested irrigated temporary crop area: Wheat,4,49.01,I
Tunisia,Harvested irrigated temporary crop area: Barley,9,23.63,I
Tunisia,Harvested irrigated temporary crop area: Other cereals,14,1.17,I
Tunisia,Harvested irrigated temporary crop area: Potatoes,19,21.97,I
Tunisia,Harvested irrigated temporary crop area: Sugar beet,24,4.88,I
Tunisia,Harvested irrigated temporary crop area: Leguminous crops,29,3.82,I
Tunisia,Harvested irrigated temporary crop area: Vegetables,35,96.47,I
Tunisia,Harvested irrigated permanent crop area: Citrus,40,21.97,I
Tunisia,Harvested irrigated temporary crop area: Fodder,43,57.33,I
Tunisia,Harvested irrigated permanent crop area: Oil palm,49,18.0,I
Tunisia,Harvested irrigated temporary crop area: Other crops,55,15.1,I
Tunisia,Harvested irrigated permanent crop area: Other crops,61,133.0,I
Turkey,Harvested irrigated temporary crop area: Wheat,2,172.0,I
Turkey,Harvested irrigated temporary crop area: Rice,6,71.0,I
Turkey,Harvested irrigated temporary crop area: Barley,10,86.0,I
Turkey,Harvested irrigated temporary crop area: Maize,14,545.0,I
Turkey,Harvested irrigated temporary crop area: Potatoes,18,179.0,I
Turkey,Harvested irrigated temporary crop area: Sugar beet,22,315.0,I
Turkey,Harvested irrigated temporary crop area: Leguminous crops,26,260.0,I
Turkey,Harvested irrigated temporary crop area: Vegetables,30,483.0,I
Turkey,Harvested irrigated permanent crop area: Citrus,34,110.0,I
Turkey,Harvested irrigated temporary crop area: Cotton,38,640.0,I
Turkey,Harvested irrigated temporary crop area: Groundnuts,42,24.0,I
Turkey,Harvested irrigated temporary crop area: Sunflower,46,550.0,I
Turkey,Harvested irrigated temporary crop area: Flowers,50,17.0,I
Turkey,Harvested irrigated temporary crop area: Other crops,54,50.0,I
Turkey,Harvested irrigated permanent crop area: Other crops,58,229.0,I
Turkmenistan,Harvested irrigated temporary crop area: Wheat,4,917.0,I
Turkmenistan,Harvested irrigated temporary crop area: Rice,10,11.0,I
Turkmenistan,Harvested irrigated temporary crop area: Barley,16,35.6,I
Turkmenistan,Harvested irrigated temporary crop area: Maize,22,44.1,I
Turkmenistan,Harvested irrigated temporary crop area: Potatoes,26,8.8,I
Turkmenistan,Harvested irrigated temporary crop area: Sugar beet,30,12.0,I
Turkmenistan,Harvested irrigated temporary crop area: Vegetables,36,29.4,I
Turkmenistan,Harvested irrigated temporary crop area: Cotton,42,652.0,I
Turkmenistan,Harvested irrigated temporary crop area: Fodder,48,93.0,I
Turkmenistan,Harvested irrigated temporary crop area: Other crops,54,100.1,I
Turkmenistan,Harvested irrigated permanent crop area: Other crops,60,65.0,I
Uganda,Harvested irrigated temporary crop area: Rice,0,12.0,I
Uganda,Harvested irrigated temporary crop area: Maize,2,0.4,I
Uganda,Harvested irrigated temporary crop area: Sugarcane,7,1.82,I
Uganda,Harvested irrigated temporary crop area: Vegetables,9,0.3,I
Uganda,Harvested irrigated temporary crop area: Sesame,11,0.2,I
Uganda,Harvested irrigated temporary crop area: Flowers,13,0.23,I
Ukraine,Harvested irrigated temporary crop area: Wheat,1,46.9,I
Ukraine,Harvested irrigated temporary crop area: Rice,5,21.0,I
Ukraine,Harvested irrigated temporary crop area: Barley,8,24.3,I
Ukraine,Harvested irrigated temporary crop area: Maize,12,100.0,I
Ukraine,Harvested irrigated temporary crop area: Other cereals,15,54.0,I
Ukraine,Harvested irrigated temporary crop area: Potatoes,19,59.49,I
Ukraine,Harvested irrigated temporary crop area: Sugar beet,23,0.3,I
Ukraine,Harvested irrigated temporary crop area: Leguminous crops,27,52.49,I
Ukraine,Harvested irrigated temporary crop area: Vegetables,31,74.0,I
Ukraine,Harvested irrigated temporary crop area: Fodder,35,100.0,I
Ukraine,Harvested irrigated temporary crop area: Sunflower,39,24.6,I
United Arab Emirates,Harvested irrigated temporary crop area: Wheat,4,0.0057,I
United Arab Emirates,Harvested irrigated temporary crop area: Potatoes,10,0.2703,I
United Arab Emirates,Harvested irrigated temporary crop area: Vegetables,16,7.813,I
United Arab Emirates,Harvested irrigated permanent crop area: Bananas,20,0.0131,I
United Arab Emirates,Harvested irrigated permanent crop area: Citrus,24,0.9692,I
United Arab Emirates,Harvested irrigated temporary crop area: Tobacco,28,0.012,I
United Arab Emirates,Harvested irrigated temporary crop area: Fodder,34,30.22,I
United Arab Emirates,Harvested irrigated temporary crop area: Other crops,40,0.0585,I
United Arab Emirates,Harvested irrigated permanent crop area: Other crops,46,186.4,I
United Kingdom,Harvested irrigated temporary crop area: Maize,1,4.34,I
United Kingdom,Harvested irrigated temporary crop area: Potatoes,4,72.36,I
United Kingdom,Harvested irrigated temporary crop area: Sugar beet,7,9.12,I
United Kingdom,Harvested irrigated temporary crop area: Vegetables,10,36.76,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Rice,3,71.37,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Maize,8,124.0,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Other cereals,10,15.48,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Other roots and tubers,12,6.4,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Sugarcane,18,13.33,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Leguminous crops,20,26.63,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Vegetables,22,41.72,I
United Republic of Tanzania,Harvested irrigated permanent crop area: Coffee,24,2.768,I
United Republic of Tanzania,Harvested irrigated permanent crop area: Tea,26,2.57,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Cotton,28,14.7,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Other crops,33,12.05,I
United States of America,Harvested irrigated temporary crop area: Wheat,1,1662.0,I
United States of America,Harvested irrigated temporary crop area: Rice,4,1085.0,I
United States of America,Harvested irrigated temporary crop area: Barley,7,307.8,I
United States of America,Harvested irrigated temporary crop area: Maize,10,4831.0,I
United States of America,Harvested irrigated temporary crop area: Sorghum,13,420.5,I
United States of America,Harvested irrigated temporary crop area: Other cereals,16,138.3,I
United States of America,Harvested irrigated temporary crop area: Potatoes,19,386.9,I
United States of America,Harvested irrigated temporary crop area: Sugar beet,22,154.7,I
United States of America,Harvested irrigated temporary crop area: Leguminous crops,25,173.8,I
United States of America,Harvested irrigated temporary crop area: Vegetables,28,1594.0,I
United States of America,Harvested irrigated temporary crop area: Tobacco,31,9.351,I
United States of America,Harvested irrigated temporary crop area: Cotton,34,1264.0,I
United States of America,Harvested irrigated temporary crop area: Fodder,37,4520.0,I
United States of America,Harvested irrigated temporary crop area: Soybeans,40,2850.0,I
United States of America,Harvested irrigated temporary crop area: Groundnuts,43,216.5,I
United States of America,Harvested irrigated temporary crop area: Other crops,46,601.1,I
Uruguay,Harvested irrigated temporary crop area: Rice,3,181.0,I
Uruguay,Harvested irrigated temporary crop area: Maize,8,13.7,I
Uruguay,Harvested irrigated temporary crop area: Sorghum,11,2.2,I
Uruguay,Harvested irrigated temporary crop area: Other cereals,16,4.005,I
Uruguay,Harvested irrigated temporary crop area: Potatoes,19,2.0,I
Uruguay,Harvested irrigated temporary crop area: Sugarcane,22,6.48,I
Uruguay,Harvested irrigated temporary crop area: Vegetables,27,10.8,I
Uruguay,Harvested irrigated permanent crop area: Citrus,32,8.543,I
Uruguay,Harvested irrigated temporary crop area: Fodder,37,0.817,I
Uruguay,Harvested irrigated temporary crop area: Soybeans,40,4.73,I
Uruguay,Harvested irrigated temporary crop area: Other crops,45,5.85,I
Uruguay,Harvested irrigated permanent crop area: Other crops,50,5.399,I
Uzbekistan,Harvested irrigated temporary crop area: Wheat,4,1295.0,I
Uzbekistan,Harvested irrigated temporary crop area: Rice,10,52.0,I
Uzbekistan,Harvested irrigated temporary crop area: Maize,16,75.8,I
Uzbekistan,Harvested irrigated temporary crop area: Other cereals,22,40.5,I
Uzbekistan,Harvested irrigated temporary crop area: Other roots and tubers,28,26.1,I
Uzbekistan,Harvested irrigated temporary crop area: Vegetables,34,207.5,I
Uzbekistan,Harvested irrigated temporary crop area: Cotton,40,1406.0,I
Uzbekistan,Harvested irrigated temporary crop area: Fodder,46,300.0,I
Uzbekistan,Harvested irrigated permanent crop area: Oil palm,52,11.2,I
Uzbekistan,Harvested irrigated temporary crop area: Other crops,58,247.0,I
Uzbekistan,Harvested irrigated permanent crop area: Other crops,64,200.0,I
Venezuela,Harvested irrigated temporary crop area: Rice,1,148.9,I
Venezuela,Harvested irrigated temporary crop area: Maize,4,59.41,I
Venezuela,Harvested irrigated temporary crop area: Sorghum,7,12.75,I
Venezuela,Harvested irrigated temporary crop area: Potatoes,10,13.13,I
Venezuela,Harvested irrigated temporary crop area: Sweet potatoes,13,0.6,I
Venezuela,Harvested irrigated temporary crop area: Cassava,16,5.277,I
Venezuela,Harvested irrigated temporary crop area: Other roots and tubers,19,8.1,I
Venezuela,Harvested irrigated permanent crop area: Plantains,22,14.6,I
Venezuela,Harvested irrigated temporary crop area: Sugarcane,25,87.51,I
Venezuela,Harvested irrigated temporary crop area: Leguminous crops,28,4.1,I
Venezuela,Harvested irrigated temporary crop area: Vegetables,31,23.1,I
Venezuela,Harvested irrigated permanent crop area: Bananas,34,23.78,I
Venezuela,Harvested irrigated permanent crop area: Citrus,37,38.21,I
Venezuela,Harvested irrigated permanent crop area: Cocoa beans,40,26.6,I
Venezuela,Harvested irrigated permanent crop area: Coffee,43,34.81,I
Venezuela,Harvested irrigated temporary crop area: Tobacco,46,1.0,I
Venezuela,Harvested irrigated temporary crop area: Cotton,49,1.6,I
Venezuela,Harvested irrigated permanent crop area: Oil palm,52,26.12,I
Venezuela,Harvested irrigated temporary crop area: Soybeans,55,0.5,I
Venezuela,Harvested irrigated temporary crop area: Sunflower,58,0.3,I
Venezuela,Harvested irrigated temporary crop area: Sesame,61,0.6,I
Venezuela,Harvested irrigated permanent crop area: Coconuts,64,5.775,I
Venezuela,Harvested irrigated temporary crop area: Flowers,67,1.4,I
Venezuela,Harvested irrigated temporary crop area: Other crops,70,57.78,I
Venezuela,Harvested irrigated permanent crop area: Other crops,73,87.12,I
Viet Nam,Harvested irrigated temporary crop area: Rice,4,6842.0,I
Viet Nam,Harvested irrigated temporary crop area: Maize,8,265.5,I
Viet Nam,Harvested irrigated temporary crop area: Sweet potatoes,12,99.53,I
Viet Nam,Harvested irrigated temporary crop area: Cassava,16,167.9,I
Viet Nam,Harvested irrigated temporary crop area: Sugarcane,20,105.8,I
Viet Nam,Harvested irrigated temporary crop area: Vegetables,26,340.0,I
Viet Nam,Harvested irrigated permanent crop area: Bananas,30,54.63,I
Viet Nam,Harvested irrigated permanent crop area: Citrus,34,46.07,I
Viet Nam,Harvested irrigated permanent crop area: Coffee,38,259.6,I
Viet Nam,Harvested irrigated permanent crop area: Tea,42,62.55,I
Viet Nam,Harvested irrigated temporary crop area: Tobacco,46,8.6,I
Viet Nam,Harvested irrigated temporary crop area: Cotton,50,14.79,I
Viet Nam,Harvested irrigated permanent crop area: Rubber,54,253.7,I
Viet Nam,Harvested irrigated temporary crop area: Soybeans,58,97.12,I
Viet Nam,Harvested irrigated temporary crop area: Groundnuts,62,139.3,I
Viet Nam,Harvested irrigated permanent crop area: Coconuts,66,25.04,I
Viet Nam,Harvested irrigated temporary crop area: Other crops,70,2.565,I
Viet Nam,Harvested irrigated permanent crop area: Other crops,74,283.3,I
Yemen,Harvested irrigated temporary crop area: Wheat,4,41.9,I
Yemen,Harvested irrigated temporary crop area: Barley,10,11.22,I
Yemen,Harvested irrigated temporary crop area: Maize,16,19.23,I
Yemen,Harvested irrigated temporary crop area: Millet,20,7.947,I
Yemen,Harvested irrigated temporary crop area: Sorghum,24,42.89,I
Yemen,Harvested irrigated temporary crop area: Other cereals,30,18.0,I
Yemen,Harvested irrigated temporary crop area: Potatoes,34,16.87,I
Yemen,Harvested irrigated temporary crop area: Other roots and tubers,40,13.0,I
Yemen,Harvested irrigated temporary crop area: Leguminous crops,46,26.83,I
Yemen,Harvested irrigated temporary crop area: Vegetables,50,55.49,I
Yemen,Harvested irrigated permanent crop area: Bananas,54,8.837,I
Yemen,Harvested irrigated permanent crop area: Citrus,58,11.25,I
Yemen,Harvested irrigated permanent crop area: Coffee,62,18.75,I
Yemen,Harvested irrigated temporary crop area: Tobacco,66,7.935,I
Yemen,Harvested irrigated temporary crop area: Cotton,72,17.25,I
Yemen,Harvested irrigated temporary crop area: Fodder,76,70.77,I
Yemen,Harvested irrigated temporary crop area: Sesame,82,14.44,I
Yemen,Harvested irrigated permanent crop area: Other crops,88,155.4,I
Zambia,Harvested irrigated temporary crop area: Wheat,4,12.2,I
Zambia,Harvested irrigated temporary crop area: Rice,9,8.0,I
Zambia,Harvested irrigated temporary crop area: Barley,15,1.0,I
Zambia,Harvested irrigated temporary crop area: Maize,19,1.5,I
Zambia,Harvested irrigated temporary crop area: Sugarcane,25,18.42,I
Zambia,Harvested irrigated temporary crop area: Vegetables,31,3.0,I
Zambia,Harvested irrigated permanent crop area: Bananas,35,3.0,I
Zambia,Harvested irrigated permanent crop area: Citrus,40,2.21,I
Zambia,Harvested irrigated permanent crop area: Coffee,45,5.16,I
Zambia,Harvested irrigated permanent crop area: Tea,50,0.52,I
Zambia,Harvested irrigated temporary crop area: Cotton,55,0.035,I
Zambia,Harvested irrigated temporary crop area: Other crops,61,1.344,I
Zimbabwe,Harvested irrigated temporary crop area: Wheat,4,49.1,I
Zimbabwe,Harvested irrigated temporary crop area: Barley,9,5.7,I
Zimbabwe,Harvested irrigated temporary crop area: Maize,14,18.0,I
Zimbabwe,Harvested irrigated temporary crop area: Sorghum,19,0.5,I
Zimbabwe,Harvested irrigated temporary crop area: Potatoes,24,2.1,I
Zimbabwe,Harvested irrigated temporary crop area: Sugarcane,30,33.7,I
Zimbabwe,Harvested irrigated temporary crop area: Leguminous crops,35,3.1,I
Zimbabwe,Harvested irrigated temporary crop area: Vegetables,40,3.7,I
Zimbabwe,Harvested irrigated permanent crop area: Coffee,45,5.2,I
Zimbabwe,Harvested irrigated permanent crop area: Tea,50,3.5,I
Zimbabwe,Harvested irrigated temporary crop area: Tobacco,55,12.15,I
Zimbabwe,Harvested irrigated temporary crop area: Cotton,61,27.3,I
Zimbabwe,Harvested irrigated temporary crop area: Fodder,66,8.6,I
Zimbabwe,Harvested irrigated temporary crop area: Soybeans,72,19.4,I
Zimbabwe,Harvested irrigated temporary crop area: Groundnuts,77,4.2,I
Zimbabwe,Harvested irrigated temporary crop area: Sunflower,82,0.4,I
Zimbabwe,Harvested irrigated temporary crop area: Flowers,87,0.8,I
Zimbabwe,Harvested irrigated temporary crop area: Other crops,93,44.79,I
Zimbabwe,Harvested irrigated permanent crop area: Other crops,98,4.98,I
